article_id,article_title,source_id,source_kind,source_type,title,author_or_institution,year,publisher,url,notes
sources-of-international-law,Sources of International Law,1,primary,treaty,Statute of the International Court of Justice,International Court of Justice,1945,,https://www.icj-cij.org/statute,Article 38 source framework for international conventions custom general principles judicial decisions and scholarly writings
sources-of-international-law,Sources of International Law,10,primary,other,United Nations Audiovisual Library of International Law,United Nations,n.d.,,https://legal.un.org/avl/,Official UN legal research and teaching resource
sources-of-international-law,Sources of International Law,2,primary,treaty,Charter of the United Nations,United Nations,1945,,https://www.un.org/en/about-us/un-charter/full-text,Foundational treaty of the post-1945 legal order including sovereign equality use of force and treaty registration
sources-of-international-law,Sources of International Law,3,primary,treaty,Vienna Convention on the Law of Treaties,United Nations,1969,,https://legal.un.org/ilc/texts/instruments/english/conventions/1_1_1969.pdf,Treaty law framework and pacta sunt servanda
sources-of-international-law,Sources of International Law,4,primary,report,Identification of customary international law,International Law Commission,2018,,https://legal.un.org/ilc/guide/1_13.shtml,ILC guide page for customary international law identification
sources-of-international-law,Sources of International Law,5,primary,report,Draft conclusions on identification of customary international law,International Law Commission,2018,,https://legal.un.org/ilc/texts/instruments/english/draft_articles/1_13_2018.pdf,Two-element approach to custom state practice and opinio juris
sources-of-international-law,Sources of International Law,6,primary,report,Draft conclusions on identification of customary international law with commentaries,International Law Commission,2018,,https://legal.un.org/ilc/texts/instruments/english/commentaries/1_13_2018.pdf,Commentary on evidence practice opinio juris and methodological issues
sources-of-international-law,Sources of International Law,7,primary,report,General principles of law,International Law Commission,2023,,https://legal.un.org/ilc/reports/2023/english/chp4.pdf,Modern ILC work on general principles of law
sources-of-international-law,Sources of International Law,8,primary,report,Draft conclusions on peremptory norms of general international law jus cogens,International Law Commission,2022,,https://legal.un.org/ilc/texts/instruments/english/draft_articles/1_14_2022.pdf,Source hierarchy and peremptory norms
sources-of-international-law,Sources of International Law,9,primary,report,Draft Articles on Responsibility of States for Internationally Wrongful Acts,International Law Commission,2001,,https://legal.un.org/ilc/texts/instruments/english/draft_articles/9_6_2001.pdf,State responsibility and consequences of internationally wrongful acts
sources-of-international-law,Sources of International Law,1,secondary,secondary_source,Brownlie's Principles of Public International Law,Crawford James,2019,Oxford University Press,https://global.oup.com/academic/product/brownlies-principles-of-public-international-law-9780198737445,General public international law reference
sources-of-international-law,Sources of International Law,2,secondary,secondary_source,International Law,Shaw Malcolm N,2021,Cambridge University Press,https://www.cambridge.org/highereducation/books/international-law/2AB3E3A1B863D0F1D9B22F7862B1F0F1,General international law textbook
sources-of-international-law,Sources of International Law,3,secondary,secondary_source,International Law,Cassese Antonio,2005,Oxford University Press,https://global.oup.com/academic/product/international-law-9780199259397,General international law reference
sources-of-international-law,Sources of International Law,4,secondary,secondary_source,From Apology to Utopia,Koskenniemi Martti,2006,Cambridge University Press,https://www.cambridge.org/core/books/from-apology-to-utopia/3EAEEC4803D15CDB6D03BA3F5A679B5B,Classic work on structure of international legal argument
sources-of-international-law,Sources of International Law,5,secondary,secondary_source,Imperialism Sovereignty and the Making of International Law,Anghie Antony,2004,Cambridge University Press,https://www.cambridge.org/core/books/imperialism-sovereignty-and-the-making-of-international-law/8A9B9D74AAB7CA2D7B7D4D83A7E9D59A,Foundational postcolonial critique of international law
sources-of-international-law,Sources of International Law,6,secondary,secondary_source,Akehurst's Modern Introduction to International Law,Orakhelashvili Alexander,2022,Routledge,https://www.routledge.com/Akehursts-Modern-Introduction-to-International-Law/Orakhelashvili/p/book/9780367753588,Modern public international law reference
